WELL_PERMIT_NUM	OPERATOR	COUNTY	MUNICIPALITY	LATITUDE	LONGITUDE	START_DATE	PROD_PERIOD	PROD_PERIOD_MAX	OIL_BBL_MODEL	GAS_MCF_MODEL	GAS_MCF_MODEL_CUMSUM	OIL_BBL_MODEL_CUMSUM	PROD_MCFE_MODEL_ZERO	PRODUCTION_DATE_MODEL	PROD_MCFE	PROD_MCFE_MODEL	GAS_MCF_MODEL_NA	GAS_MCF_MODEL_ZERO	OIL_BBL_MODEL_ZERO	DATE_MODEL	PROD_MCFE_MODEL_NA	
081-21091	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.400958	-77.167978	2013-11-01	61	18	0	322.6786762	2426574.893	0	322.6786762	2018-12-01	322.6786762	322.6786762	322.6786762	322.6786762	0	2018-12-01	322.6786762	
081-21091	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.400958	-77.167978	2013-11-01	73	18	0	238.7158872	2429876.188	0	238.7158872	2019-12-01	238.7158872	238.7158872	238.7158872	238.7158872	0	2019-12-01	238.7158872	
081-21098	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422725	-77.127181	2013-11-01	37	24	0	34814.83324	2436874.425	0	34814.83324	2016-12-01	34814.83324	34814.83324	34814.83324	34814.83324	0	2016-12-01	34814.83324	
081-21098	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422725	-77.127181	2013-11-01	49	24	0	25755.8197	2793061.688	0	25755.8197	2017-12-01	25755.8197	25755.8197	25755.8197	25755.8197	0	2017-12-01	25755.8197	
081-21098	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422725	-77.127181	2013-11-01	61	24	0	19054.01195	3056567.041	0	19054.01195	2018-12-01	19054.01195	19054.01195	19054.01195	19054.01195	0	2018-12-01	19054.01195	
081-21098	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422725	-77.127181	2013-11-01	73	24	0	14096.0519	3251506.833	0	14096.0519	2019-12-01	14096.0519	14096.0519	14096.0519	14096.0519	0	2019-12-01	14096.0519	
081-21099	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422644	-77.127214	2013-11-01	37	24	0	30309.36857	2236737.75	0	30309.36857	2016-12-01	30309.36857	30309.36857	30309.36857	30309.36857	0	2016-12-01	30309.36857	
081-21099	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422644	-77.127214	2013-11-01	49	24	0	22422.70203	2546830.03	0	22422.70203	2017-12-01	22422.70203	22422.70203	22422.70203	22422.70203	0	2017-12-01	22422.70203	
081-21099	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422644	-77.127214	2013-11-01	61	24	0	16588.19006	2776234.572	0	16588.19006	2018-12-01	16588.19006	16588.19006	16588.19006	16588.19006	0	2018-12-01	16588.19006	
081-21099	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422644	-77.127214	2013-11-01	73	24	0	12271.85061	2945946.774	0	12271.85061	2019-12-01	12271.85061	12271.85061	12271.85061	12271.85061	0	2019-12-01	12271.85061	
081-21100	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422567	-77.127247	2013-11-01	37	24	0	38405.44805	2625365.285	0	38405.44805	2016-12-01	38405.44805	38405.44805	38405.44805	38405.44805	0	2016-12-01	38405.44805	
081-21100	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422567	-77.127247	2013-11-01	49	24	0	28412.13654	3018287.788	0	28412.13654	2017-12-01	28412.13654	28412.13654	28412.13654	28412.13654	0	2017-12-01	28412.13654	
081-21100	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422567	-77.127247	2013-11-01	61	24	0	21019.14034	3308969.667	0	21019.14034	2018-12-01	21019.14034	21019.14034	21019.14034	21019.14034	0	2018-12-01	21019.14034	
081-21100	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422567	-77.127247	2013-11-01	73	24	0	15549.84294	3524014.502	0	15549.84294	2019-12-01	15549.84294	15549.84294	15549.84294	15549.84294	0	2019-12-01	15549.84294	
081-21109	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444139	-76.864833	2013-12-01	36	20	0	2654.595989	1542995.148	0	2654.595989	2016-12-01	2654.595989	2654.595989	2654.595989	2654.595989	0	2016-12-01	2654.595989	
081-21109	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444139	-76.864833	2013-12-01	48	20	0	1963.855326	1570154.068	0	1963.855326	2017-12-01	1963.855326	1963.855326	1963.855326	1963.855326	0	2017-12-01	1963.855326	
081-21109	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444139	-76.864833	2013-12-01	60	20	0	1452.849231	1590246.086	0	1452.849231	2018-12-01	1452.849231	1452.849231	1452.849231	1452.849231	0	2018-12-01	1452.849231	
081-21109	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444139	-76.864833	2013-12-01	72	20	0	1074.809768	1605110.049	0	1074.809768	2019-12-01	1074.809768	1074.809768	1074.809768	1074.809768	0	2019-12-01	1074.809768	
081-21110	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444181	-76.864836	2013-12-01	36	17	0	110.1347035	1528281.164	0	110.1347035	2016-12-01	110.1347035	110.1347035	110.1347035	110.1347035	0	2016-12-01	110.1347035	
081-21110	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444181	-76.864836	2013-12-01	48	17	0	81.4194612	1529407.146	0	81.4194612	2017-12-01	81.4194612	81.4194612	81.4194612	81.4194612	0	2017-12-01	81.4194612	
081-21110	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444181	-76.864836	2013-12-01	60	17	0	60.23366386	1530240.14	0	60.23366386	2018-12-01	60.23366386	60.23366386	60.23366386	60.23366386	0	2018-12-01	60.23366386	
081-21110	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444181	-76.864836	2013-12-01	72	17	0	44.560529	1530856.385	0	44.560529	2019-12-01	44.560529	44.560529	44.560529	44.560529	0	2019-12-01	44.560529	
081-21111	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444222	-76.864836	2013-12-01	36	22	0	9089.989468	1555046.197	0	9089.989468	2016-12-01	9089.989468	9089.989468	9089.989468	9089.989468	0	2016-12-01	9089.989468	
081-21111	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444222	-76.864836	2013-12-01	48	22	0	6651.184144	1647152.003	0	6651.184144	2017-12-01	6651.184144	6651.184144	6651.184144	6651.184144	0	2017-12-01	6651.184144	
081-21111	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444222	-76.864836	2013-12-01	60	22	0	4920.50898	1715199.638	0	4920.50898	2018-12-01	4920.50898	4920.50898	4920.50898	4920.50898	0	2018-12-01	4920.50898	
081-21111	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444222	-76.864836	2013-12-01	72	22	0	3640.165135	1765540.9	0	3640.165135	2019-12-01	3640.165135	3640.165135	3640.165135	3640.165135	0	2019-12-01	3640.165135	
081-21112	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444264	-76.864839	2013-12-01	36	17	0	91.02457233	1449534.962	0	91.02457233	2016-12-01	91.02457233	91.02457233	91.02457233	91.02457233	0	2016-12-01	91.02457233	
081-21112	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444264	-76.864839	2013-12-01	48	17	0	67.29188346	1450465.568	0	67.29188346	2017-12-01	67.29188346	67.29188346	67.29188346	67.29188346	0	2017-12-01	67.29188346	
081-21112	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444264	-76.864839	2013-12-01	60	17	0	49.78216054	1451154.025	0	49.78216054	2018-12-01	49.78216054	49.78216054	49.78216054	49.78216054	0	2018-12-01	49.78216054	
081-21112	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444264	-76.864839	2013-12-01	72	17	0	36.82856506	1451663.341	0	36.82856506	2019-12-01	36.82856506	36.82856506	36.82856506	36.82856506	0	2019-12-01	36.82856506	
081-21113	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444306	-76.864842	2013-12-01	36	17	0	84.98979405	1291768.898	0	84.98979405	2016-12-01	84.98979405	84.98979405	84.98979405	84.98979405	0	2016-12-01	84.98979405	
081-21113	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444306	-76.864842	2013-12-01	48	17	0	62.83054312	1292637.806	0	62.83054312	2017-12-01	62.83054312	62.83054312	62.83054312	62.83054312	0	2017-12-01	62.83054312	
081-21113	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444306	-76.864842	2013-12-01	60	17	0	46.48168581	1293280.62	0	46.48168581	2018-12-01	46.48168581	46.48168581	46.48168581	46.48168581	0	2018-12-01	46.48168581	
081-21113	ANADARKO E&P ONSHORE LLC	LYCOMING	CASCADE	41.444306	-76.864842	2013-12-01	72	17	0	34.38689224	1293756.17	0	34.38689224	2019-12-01	34.38689224	34.38689224	34.38689224	34.38689224	0	2019-12-01	34.38689224	
081-21139	ANADARKO E&P ONSHORE LLC	LYCOMING	GAMBLE	41.387903	-76.976792	2014-05-01	31	12	0	554.7062635	1483524.817	0	554.7062635	2016-12-01	554.7062635	554.7062635	554.7062635	554.7062635	0	2016-12-01	554.7062635	
081-21139	ANADARKO E&P ONSHORE LLC	LYCOMING	GAMBLE	41.387903	-76.976792	2014-05-01	43	12	0	407.4115184	1489162.86	0	407.4115184	2017-12-01	407.4115184	407.4115184	407.4115184	407.4115184	0	2017-12-01	407.4115184	
081-21139	ANADARKO E&P ONSHORE LLC	LYCOMING	GAMBLE	41.387903	-76.976792	2014-05-01	55	12	0	301.4007719	1493331.049	0	301.4007719	2018-12-01	301.4007719	301.4007719	301.4007719	301.4007719	0	2018-12-01	301.4007719	
081-21139	ANADARKO E&P ONSHORE LLC	LYCOMING	GAMBLE	41.387903	-76.976792	2014-05-01	67	12	0	222.9746121	1496414.652	0	222.9746121	2019-12-01	222.9746121	222.9746121	222.9746121	222.9746121	0	2019-12-01	222.9746121	
081-21140	ANADARKO E&P ONSHORE LLC	LYCOMING	GAMBLE	41.387878	-76.976575	2014-05-01	31	12	0	503.6335641	1370642.215	0	503.6335641	2016-12-01	503.6335641	503.6335641	503.6335641	503.6335641	0	2016-12-01	503.6335641	
081-21140	ANADARKO E&P ONSHORE LLC	LYCOMING	GAMBLE	41.387878	-76.976575	2014-05-01	43	12	0	369.9004834	1375761.154	0	369.9004834	2017-12-01	369.9004834	369.9004834	369.9004834	369.9004834	0	2017-12-01	369.9004834	
081-21140	ANADARKO E&P ONSHORE LLC	LYCOMING	GAMBLE	41.387878	-76.976575	2014-05-01	55	12	0	273.6503172	1379545.571	0	273.6503172	2018-12-01	273.6503172	273.6503172	273.6503172	273.6503172	0	2018-12-01	273.6503172	
081-21140	ANADARKO E&P ONSHORE LLC	LYCOMING	GAMBLE	41.387878	-76.976575	2014-05-01	67	12	0	202.4449803	1382345.262	0	202.4449803	2019-12-01	202.4449803	202.4449803	202.4449803	202.4449803	0	2019-12-01	202.4449803	
081-21147	ANADARKO E&P ONSHORE LLC	LYCOMING	MIFFLIN	41.335067	-77.223814	2014-08-01	28	12	0	3867.811386	716172.5137	0	3867.811386	2016-12-01	3867.811386	3867.811386	3867.811386	3867.811386	0	2016-12-01	3867.811386	
081-21147	ANADARKO E&P ONSHORE LLC	LYCOMING	MIFFLIN	41.335067	-77.223814	2014-08-01	40	12	0	2800.922293	755055.3291	0	2800.922293	2017-12-01	2800.922293	2800.922293	2800.922293	2800.922293	0	2017-12-01	2800.922293	
081-21147	ANADARKO E&P ONSHORE LLC	LYCOMING	MIFFLIN	41.335067	-77.223814	2014-08-01	52	12	0	2072.10671	783711.2999	0	2072.10671	2018-12-01	2072.10671	2072.10671	2072.10671	2072.10671	0	2018-12-01	2072.10671	
081-21147	ANADARKO E&P ONSHORE LLC	LYCOMING	MIFFLIN	41.335067	-77.223814	2014-08-01	64	12	0	1532.933002	804910.8274	0	1532.933002	2019-12-01	1532.933002	1532.933002	1532.933002	1532.933002	0	2019-12-01	1532.933002	
081-21148	ANADARKO E&P ONSHORE LLC	LYCOMING	MIFFLIN	41.335139	-77.223864	2014-08-01	28	12	0	6272.070664	906572.9474	0	6272.070664	2016-12-01	6272.070664	6272.070664	6272.070664	6272.070664	0	2016-12-01	6272.070664	
081-21148	ANADARKO E&P ONSHORE LLC	LYCOMING	MIFFLIN	41.335139	-77.223864	2014-08-01	40	12	0	4541.995663	969625.5994	0	4541.995663	2017-12-01	4541.995663	4541.995663	4541.995663	4541.995663	0	2017-12-01	4541.995663	
081-21148	ANADARKO E&P ONSHORE LLC	LYCOMING	MIFFLIN	41.335139	-77.223864	2014-08-01	52	12	0	3360.143091	1016094.327	0	3360.143091	2018-12-01	3360.143091	3360.143091	3360.143091	3360.143091	0	2018-12-01	3360.143091	
081-21148	ANADARKO E&P ONSHORE LLC	LYCOMING	MIFFLIN	41.335139	-77.223864	2014-08-01	64	12	0	2485.815141	1050471.633	0	2485.815141	2019-12-01	2485.815141	2485.815141	2485.815141	2485.815141	0	2019-12-01	2485.815141	
081-21150	ANADARKO E&P ONSHORE LLC	LYCOMING	MIFFLIN	41.335031	-77.223789	2014-08-01	28	12	0	4219.477618	829166.487	0	4219.477618	2016-12-01	4219.477618	4219.477618	4219.477618	4219.477618	0	2016-12-01	4219.477618	
081-21150	ANADARKO E&P ONSHORE LLC	LYCOMING	MIFFLIN	41.335031	-77.223789	2014-08-01	40	12	0	3055.585638	871584.5764	0	3055.585638	2017-12-01	3055.585638	3055.585638	3055.585638	3055.585638	0	2017-12-01	3055.585638	
081-21150	ANADARKO E&P ONSHORE LLC	LYCOMING	MIFFLIN	41.335031	-77.223789	2014-08-01	52	12	0	2260.505234	902845.9838	0	2260.505234	2018-12-01	2260.505234	2260.505234	2260.505234	2260.505234	0	2018-12-01	2260.505234	
081-21150	ANADARKO E&P ONSHORE LLC	LYCOMING	MIFFLIN	41.335031	-77.223789	2014-08-01	64	12	0	1672.30918	925972.9988	0	1672.30918	2019-12-01	1672.30918	1672.30918	1672.30918	1672.30918	0	2019-12-01	1672.30918	
081-21168	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366411	-77.236814	2014-03-01	33	14	0	376.6453327	1529626.775	0	376.6453327	2016-12-01	376.6453327	376.6453327	376.6453327	376.6453327	0	2016-12-01	376.6453327	
081-21168	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366411	-77.236814	2014-03-01	45	14	0	278.0469107	1533472.253	0	278.0469107	2017-12-01	278.0469107	278.0469107	278.0469107	278.0469107	0	2017-12-01	278.0469107	
081-21168	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366411	-77.236814	2014-03-01	57	14	0	205.6975557	1536316.924	0	205.6975557	2018-12-01	205.6975557	205.6975557	205.6975557	205.6975557	0	2018-12-01	205.6975557	
081-21168	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366411	-77.236814	2014-03-01	69	14	0	152.1739059	1538421.397	0	152.1739059	2019-12-01	152.1739059	152.1739059	152.1739059	152.1739059	0	2019-12-01	152.1739059	
081-21169	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366411	-77.236758	2014-03-01	33	14	0	334.7958513	1399350.577	0	334.7958513	2016-12-01	334.7958513	334.7958513	334.7958513	334.7958513	0	2016-12-01	334.7958513	
081-21169	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366411	-77.236758	2014-03-01	45	14	0	247.1528095	1402768.78	0	247.1528095	2017-12-01	247.1528095	247.1528095	247.1528095	247.1528095	0	2017-12-01	247.1528095	
081-21169	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366411	-77.236758	2014-03-01	57	14	0	182.8422717	1405297.377	0	182.8422717	2018-12-01	182.8422717	182.8422717	182.8422717	182.8422717	0	2018-12-01	182.8422717	
081-21169	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366411	-77.236758	2014-03-01	69	14	0	135.2656941	1407168.019	0	135.2656941	2019-12-01	135.2656941	135.2656941	135.2656941	135.2656941	0	2019-12-01	135.2656941	
081-21170	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366411	-77.236706	2014-03-01	33	14	0	359.9055402	1513093.096	0	359.9055402	2016-12-01	359.9055402	359.9055402	359.9055402	359.9055402	0	2016-12-01	359.9055402	
081-21170	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366411	-77.236706	2014-03-01	45	14	0	265.6892702	1516767.664	0	265.6892702	2017-12-01	265.6892702	265.6892702	265.6892702	265.6892702	0	2017-12-01	265.6892702	
081-21170	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366411	-77.236706	2014-03-01	57	14	0	196.5554421	1519485.906	0	196.5554421	2018-12-01	196.5554421	196.5554421	196.5554421	196.5554421	0	2018-12-01	196.5554421	
081-21170	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366411	-77.236706	2014-03-01	69	14	0	145.4106212	1521496.846	0	145.4106212	2019-12-01	145.4106212	145.4106212	145.4106212	145.4106212	0	2019-12-01	145.4106212	
081-21171	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366411	-77.23665	2014-03-01	33	14	0	470.6835792	1891465.5	0	470.6835792	2016-12-01	470.6835792	470.6835792	470.6835792	470.6835792	0	2016-12-01	470.6835792	
081-21171	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366411	-77.23665	2014-03-01	45	14	0	347.4677733	1896271.091	0	347.4677733	2017-12-01	347.4677733	347.4677733	347.4677733	347.4677733	0	2017-12-01	347.4677733	
081-21171	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366411	-77.23665	2014-03-01	57	14	0	257.0547232	1899826.001	0	257.0547232	2018-12-01	257.0547232	257.0547232	257.0547232	257.0547232	0	2018-12-01	257.0547232	
081-21171	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366411	-77.23665	2014-03-01	69	14	0	190.1676523	1902455.904	0	190.1676523	2019-12-01	190.1676523	190.1676523	190.1676523	190.1676523	0	2019-12-01	190.1676523	
081-21172	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366369	-77.236814	2014-03-01	33	14	0	172.8137409	763894.3907	0	172.8137409	2016-12-01	172.8137409	172.8137409	172.8137409	172.8137409	0	2016-12-01	172.8137409	
081-21172	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366369	-77.236814	2014-03-01	45	14	0	127.5744649	765658.7866	0	127.5744649	2017-12-01	127.5744649	127.5744649	127.5744649	127.5744649	0	2017-12-01	127.5744649	
081-21172	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366369	-77.236814	2014-03-01	57	14	0	94.3788785	766963.9889	0	94.3788785	2018-12-01	94.3788785	94.3788785	94.3788785	94.3788785	0	2018-12-01	94.3788785	
081-21172	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366369	-77.236814	2014-03-01	69	14	0	69.82096859	767929.5702	0	69.82096859	2019-12-01	69.82096859	69.82096859	69.82096859	69.82096859	0	2019-12-01	69.82096859	
081-21173	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366369	-77.236758	2014-03-01	33	14	0	182.1683309	866074.9759	0	182.1683309	2016-12-01	182.1683309	182.1683309	182.1683309	182.1683309	0	2016-12-01	182.1683309	
081-21173	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366369	-77.236758	2014-03-01	45	14	0	134.4802052	867934.8804	0	134.4802052	2017-12-01	134.4802052	134.4802052	134.4802052	134.4802052	0	2017-12-01	134.4802052	
081-21173	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366369	-77.236758	2014-03-01	57	14	0	99.48770668	869310.7347	0	99.48770668	2018-12-01	99.48770668	99.48770668	99.48770668	99.48770668	0	2018-12-01	99.48770668	
081-21173	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366369	-77.236758	2014-03-01	69	14	0	73.60045122	870328.584	0	73.60045122	2019-12-01	73.60045122	73.60045122	73.60045122	73.60045122	0	2019-12-01	73.60045122	
081-21174	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366369	-77.236706	2014-03-01	33	14	0	146.7193584	693641.1266	0	146.7193584	2016-12-01	146.7193584	146.7193584	146.7193584	146.7193584	0	2016-12-01	146.7193584	
081-21174	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366369	-77.236706	2014-03-01	45	14	0	108.3110842	695139.1037	0	108.3110842	2017-12-01	108.3110842	108.3110842	108.3110842	108.3110842	0	2017-12-01	108.3110842	
081-21174	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366369	-77.236706	2014-03-01	57	14	0	80.12793673	696247.2242	0	80.12793673	2018-12-01	80.12793673	80.12793673	80.12793673	80.12793673	0	2018-12-01	80.12793673	
081-21174	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366369	-77.236706	2014-03-01	69	14	0	59.27820125	697067.0055	0	59.27820125	2019-12-01	59.27820125	59.27820125	59.27820125	59.27820125	0	2019-12-01	59.27820125	
081-21175	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366369	-77.23665	2014-03-01	33	20	0	7309.43941	2839380.092	0	7309.43941	2016-12-01	7309.43941	7309.43941	7309.43941	7309.43941	0	2016-12-01	7309.43941	
081-21175	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366369	-77.23665	2014-03-01	45	20	0	5384.300143	2913861.714	0	5384.300143	2017-12-01	5384.300143	5384.300143	5384.300143	5384.300143	0	2017-12-01	5384.300143	
081-21175	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366369	-77.23665	2014-03-01	57	20	0	3983.275254	2968947.979	0	3983.275254	2018-12-01	3983.275254	3983.275254	3983.275254	3983.275254	0	2018-12-01	3983.275254	
081-21175	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.366369	-77.23665	2014-03-01	69	20	0	2946.804844	3009700.491	0	2946.804844	2019-12-01	2946.804844	2946.804844	2946.804844	2946.804844	0	2019-12-01	2946.804844	
081-21214	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358811	-77.309194	2014-04-01	32	13	0	727.1817599	2162188.488	0	727.1817599	2016-12-01	727.1817599	727.1817599	727.1817599	727.1817599	0	2016-12-01	727.1817599	
081-21214	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358811	-77.309194	2014-04-01	44	13	0	532.0820017	2169556.776	0	532.0820017	2017-12-01	532.0820017	532.0820017	532.0820017	532.0820017	0	2017-12-01	532.0820017	
081-21214	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358811	-77.309194	2014-04-01	56	13	0	393.631301	2175000.457	0	393.631301	2018-12-01	393.631301	393.631301	393.631301	393.631301	0	2018-12-01	393.631301	
081-21214	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358811	-77.309194	2014-04-01	68	13	0	291.2062438	2179027.661	0	291.2062438	2019-12-01	291.2062438	291.2062438	291.2062438	291.2062438	0	2019-12-01	291.2062438	
081-21215	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358775	-77.309167	2014-04-01	32	13	0	670.0659512	2005871.839	0	670.0659512	2016-12-01	670.0659512	670.0659512	670.0659512	670.0659512	0	2016-12-01	670.0659512	
081-21215	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358775	-77.309167	2014-04-01	44	13	0	490.2901203	2012661.392	0	490.2901203	2017-12-01	490.2901203	490.2901203	490.2901203	490.2901203	0	2017-12-01	490.2901203	
081-21215	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358775	-77.309167	2014-04-01	56	13	0	362.7138999	2017677.503	0	362.7138999	2018-12-01	362.7138999	362.7138999	362.7138999	362.7138999	0	2018-12-01	362.7138999	
081-21215	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358775	-77.309167	2014-04-01	68	13	0	268.3337227	2021388.395	0	268.3337227	2019-12-01	268.3337227	268.3337227	268.3337227	268.3337227	0	2019-12-01	268.3337227	
081-21216	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358739	-77.309139	2014-04-01	32	13	0	664.4936772	1964415.946	0	664.4936772	2016-12-01	664.4936772	664.4936772	664.4936772	664.4936772	0	2016-12-01	664.4936772	
081-21216	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358739	-77.309139	2014-04-01	44	13	0	486.2128636	1971149.037	0	486.2128636	2017-12-01	486.2128636	486.2128636	486.2128636	486.2128636	0	2017-12-01	486.2128636	
081-21216	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358739	-77.309139	2014-04-01	56	13	0	359.6975681	1976123.435	0	359.6975681	2018-12-01	359.6975681	359.6975681	359.6975681	359.6975681	0	2018-12-01	359.6975681	
081-21216	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358739	-77.309139	2014-04-01	68	13	0	266.1022572	1979803.466	0	266.1022572	2019-12-01	266.1022572	266.1022572	266.1022572	266.1022572	0	2019-12-01	266.1022572	
081-21217	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358703	-77.309111	2014-04-01	32	13	0	669.601595	1989510.264	0	669.601595	2016-12-01	669.601595	669.601595	669.601595	669.601595	0	2016-12-01	669.601595	
081-21217	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358703	-77.309111	2014-04-01	44	13	0	489.9503489	1996295.112	0	489.9503489	2017-12-01	489.9503489	489.9503489	489.9503489	489.9503489	0	2017-12-01	489.9503489	
081-21217	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358703	-77.309111	2014-04-01	56	13	0	362.4625389	2001307.748	0	362.4625389	2018-12-01	362.4625389	362.4625389	362.4625389	362.4625389	0	2018-12-01	362.4625389	
081-21217	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358703	-77.309111	2014-04-01	68	13	0	268.1477673	2005016.068	0	268.1477673	2019-12-01	268.1477673	268.1477673	268.1477673	268.1477673	0	2019-12-01	268.1477673	
081-21218	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358789	-77.309242	2014-04-01	32	13	0	201.1126961	1018765.571	0	201.1126961	2016-12-01	201.1126961	201.1126961	201.1126961	201.1126961	0	2016-12-01	201.1126961	
081-21218	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.358789	-77.309242	2014-04-01	44	13	0	148.1442088	1020814.866	0	148.1442088	2017-12-01	148.1442088	148.1442088	148.1442088	148.1442088	0	2017-12-01	148.1442088	
